timestamp,vehicle_id,vehicle_type,engine_type,engine_cc,gear,speed_kmph,rpm,engine_temp_c,oil_pressure_psi,vibration
2024-01-29T09:31:55,VH_02,Car,Diesel,2000.0,2,42.76,1866.2,90.2,43.6,3.45
2024-01-29T09:58:12,VH_02,Car,Diesel,2000.0,5,86.64,1811.9,79.8,45.5,4.58
2024-01-29T10:21:29,VH_02,Car,Diesel,2000.0,1,30.2,993.6,88.4,45.6,2.39
2024-01-29T10:28:26,VH_02,Car,Diesel,2000.0,1,28.15,1243.1,89.9,34.5,3.08
2024-01-29T10:32:37,VH_02,Car,Diesel,2000.0,2,37.72,2125.7,73.0,42.2,3.98
2024-01-29T11:00:47,VH_02,Car,Diesel,2000.0,5,89.7,2128.4,93.3,32.3,4.32
2024-01-29T11:14:05,VH_02,Car,Diesel,2000.0,2,36.62,2097.1,95.5,40.0,2.79
2024-01-30T08:08:59,VH_02,Car,Diesel,2000.0,1,28.54,1255.9,82.5,44.3,2.27
2024-01-30T08:39:05,VH_02,Car,Diesel,2000.0,1,26.92,1348.3,83.8,40.4,2.95
2024-01-30T08:55:50,VH_02,Car,Diesel,2000.0,3,62.92,2660.4,71.5,50.0,3.73
2024-01-30T09:20:20,VH_02,Car,Diesel,2000.0,2,39.75,2046.0,104.2,50.1,2.4
2024-01-30T09:49:09,VH_02,Car,Diesel,2000.0,4,72.15,2286.8,91.5,61.8,2.44
2024-01-30T10:02:41,VH_02,Car,Diesel,2000.0,3,55.82,2203.6,84.1,58.7,4.05
2024-01-30T10:12:10,VH_02,Car,Diesel,2000.0,3,69.72,2624.9,89.6,43.1,4.29
2024-01-30T10:45:35,VH_02,Car,Diesel,2000.0,5,86.26,2102.0,98.0,54.0,3.14
2024-01-30T11:00:02,VH_02,Car,Diesel,2000.0,1,16.65,1222.3,77.0,38.9,2.58
2024-01-31T08:10:01,VH_02,Car,Diesel,2000.0,3,52.12,2612.9,83.7,43.9,4.29
2024-01-31T08:28:45,VH_02,Car,Diesel,2000.0,1,18.45,1154.8,81.6,51.0,2.01
2024-01-31T08:30:51,VH_02,Car,Diesel,2000.0,4,79.79,3070.8,96.9,50.5,4.43
2024-01-31T08:59:27,VH_02,Car,Diesel,2000.0,4,69.81,2024.8,81.4,50.4,3.36
2024-01-31T09:08:15,VH_02,Car,Diesel,2000.0,1,25.19,1703.7,82.7,42.5,3.05
2024-01-31T09:45:16,VH_02,Car,Diesel,2000.0,5,91.96,1657.1,86.6,47.4,3.17
2024-01-31T09:51:42,VH_02,Car,Diesel,2000.0,2,48.59,2062.9,86.8,43.5,3.63
2024-01-31T10:33:22,VH_02,Car,Diesel,2000.0,4,83.58,2619.3,106.9,51.2,3.01
2024-01-31T11:06:09,VH_02,Car,Diesel,2000.0,5,83.83,1962.2,80.4,55.3,3.22
2024-01-31T11:07:35,VH_02,Car,Diesel,2000.0,4,65.36,1810.7,93.3,43.2,2.82
2024-01-31T11:17:00,VH_02,Car,Diesel,2000.0,4,72.22,2088.8,83.2,54.8,4.07
2024-01-31T11:19:11,VH_02,Car,Diesel,2000.0,4,58.31,1727.0,88.2,36.2,4.6
2024-01-01T09:35:11,VH_03,Bike,Petrol,250.0,4,84.85,4644.1,95.8,47.5,7.36
2024-01-01T09:54:00,VH_03,Bike,Petrol,250.0,3,61.83,4025.1,84.8,44.4,4.6
2024-01-01T10:00:16,VH_03,Bike,Petrol,250.0,5,103.13,4699.9,97.4,37.3,4.53
2024-01-01T10:13:06,VH_03,Bike,Petrol,250.0,2,40.06,2784.5,75.7,39.3,6.43
2024-01-01T10:42:32,VH_03,Bike,Petrol,250.0,1,33.1,1903.9,60.8,31.2,4.98
2024-01-01T11:00:03,VH_03,Bike,Petrol,250.0,4,89.27,4677.1,79.4,39.1,8.55
2024-01-01T11:04:13,VH_03,Bike,Petrol,250.0,2,41.2,2832.0,60.9,45.2,3.53
2024-01-01T11:12:10,VH_03,Bike,Petrol,250.0,3,57.27,3553.2,88.0,28.8,6.34
2024-01-01T11:16:30,VH_03,Bike,Petrol,250.0,1,22.23,2037.8,81.8,39.9,4.84
2024-01-02T08:31:48,VH_03,Bike,Petrol,250.0,4,80.59,4526.6,62.8,45.5,6.54
2024-01-02T08:35:51,VH_03,Bike,Petrol,250.0,5,94.89,3574.6,85.6,38.0,3.29
2024-01-02T09:28:36,VH_03,Bike,Petrol,250.0,4,88.64,5096.3,97.1,36.0,6.67
2024-01-02T10:12:09,VH_03,Bike,Petrol,250.0,3,66.83,4167.5,62.0,49.8,5.91
2024-01-02T10:36:45,VH_03,Bike,Petrol,250.0,4,79.58,4914.0,94.0,46.8,6.38
2024-01-02T10:56:30,VH_03,Bike,Petrol,250.0,5,100.64,5020.6,91.2,32.1,3.69
2024-01-02T10:57:56,VH_03,Bike,Petrol,250.0,2,45.88,2478.9,82.1,36.2,5.04
2024-01-02T11:10:01,VH_03,Bike,Petrol,250.0,1,20.43,1978.9,60.0,34.4,5.56
2024-01-02T11:10:08,VH_03,Bike,Petrol,250.0,1,31.97,2302.0,62.4,39.3,4.54
2024-01-03T08:22:37,VH_03,Bike,Petrol,250.0,2,33.35,2043.2,85.6,38.0,6.41
2024-01-03T08:33:22,VH_03,Bike,Petrol,250.0,4,83.6,5121.8,75.4,48.3,8.38
2024-01-03T08:50:30,VH_03,Bike,Petrol,250.0,2,42.01,2616.5,65.8,30.1,5.5
2024-01-03T08:58:11,VH_03,Bike,Petrol,250.0,2,48.72,2911.4,67.4,47.1,4.32
2024-01-03T09:04:19,VH_03,Bike,Petrol,250.0,1,6.47,1125.7,79.2,30.1,2.48
2024-01-03T09:30:14,VH_03,Bike,Petrol,250.0,2,47.44,2843.2,68.8,32.9,4.55
2024-01-03T10:02:17,VH_03,Bike,Petrol,250.0,2,40.01,3201.7,80.6,35.5,4.38
2024-01-03T10:13:48,VH_03,Bike,Petrol,250.0,4,84.86,4201.2,76.4,36.4,5.51
2024-01-03T10:40:44,VH_03,Bike,Petrol,250.0,3,66.39,3858.8,78.4,38.1,7.39
2024-01-03T10:57:09,VH_03,Bike,Petrol,250.0,4,73.43,4308.7,88.9,41.4,6.29
2024-01-04T08:07:05,VH_03,Bike,Petrol,250.0,2,43.91,3228.8,71.7,30.3,4.83
2024-01-04T08:31:57,VH_03,Bike,Petrol,250.0,2,45.33,3402.4,67.9,43.6,5.19
2024-01-04T08:52:36,VH_03,Bike,Petrol,250.0,3,65.11,4572.1,66.1,44.6,5.43
2024-01-04T09:15:19,VH_03,Bike,Petrol,250.0,5,99.49,4800.4,86.7,31.3,4.5
2024-01-04T09:33:24,VH_03,Bike,Petrol,250.0,1,23.53,1849.6,71.4,36.0,3.21
2024-01-04T09:36:29,VH_03,Bike,Petrol,250.0,2,41.08,2872.5,68.7,37.4,5.37
2024-01-04T10:01:36,VH_03,Bike,Petrol,250.0,4,84.62,4564.3,70.1,40.8,6.56
2024-01-04T10:27:30,VH_03,Bike,Petrol,250.0,1,25.59,1993.6,77.3,36.0,4.17
2024-01-04T10:38:59,VH_03,Bike,Petrol,250.0,1,33.69,2570.1,83.2,41.6,4.89
2024-01-04T10:57:32,VH_03,Bike,Petrol,250.0,4,89.71,5633.1,80.2,46.9,4.83
2024-01-04T11:10:54,VH_03,Bike,Petrol,250.0,5,94.14,4728.4,82.9,20.0,8.31
2024-01-04T11:13:57,VH_03,Bike,Petrol,250.0,5,104.98,4323.3,75.4,40.8,2.33
2024-01-04T11:18:46,VH_03,Bike,Petrol,250.0,3,70.46,3500.8,96.2,51.9,6.01
2024-01-05T08:04:42,VH_03,Bike,Petrol,250.0,4,87.78,4622.9,90.4,30.7,6.42
2024-01-05T08:23:44,VH_03,Bike,Petrol,250.0,5,86.69,3900.4,101.3,35.1,6.56
2024-01-05T08:24:08,VH_03,Bike,Petrol,250.0,5,95.48,4174.4,102.2,37.2,7.98
2024-01-05T08:45:06,VH_03,Bike,Petrol,250.0,5,104.82,4467.1,74.5,40.8,6.52
2024-01-05T08:53:19,VH_03,Bike,Petrol,250.0,4,86.72,4600.8,92.4,45.5,4.77
2024-01-05T08:54:43,VH_03,Bike,Petrol,250.0,1,25.29,1687.9,90.6,27.7,3.9
2024-01-05T09:10:45,VH_03,Bike,Petrol,250.0,1,26.4,1702.1,63.4,37.7,5.08
2024-01-05T09:52:06,VH_03,Bike,Petrol,250.0,5,105.9,5363.6,105.1,35.3,3.43
2024-01-05T10:21:39,VH_03,Bike,Petrol,250.0,1,20.66,1842.0,70.8,31.9,5.38
2024-01-05T10:32:14,VH_03,Bike,Petrol,250.0,3,58.85,3627.0,73.4,44.5,4.7
2024-01-05T11:11:44,VH_03,Bike,Petrol,250.0,2,44.84,3202.3,77.2,44.3,5.49
2024-01-06T08:02:04,VH_03,Bike,Petrol,250.0,5,96.52,4391.9,76.3,48.4,4.64
2024-01-06T08:07:52,VH_03,Bike,Petrol,250.0,5,99.07,5118.8,78.5,20.0,4.93
2024-01-06T08:16:05,VH_03,Bike,Petrol,250.0,3,64.88,3891.4,85.3,37.1,4.66
2024-01-06T08:47:49,VH_03,Bike,Petrol,250.0,3,71.55,4257.0,75.4,44.5,3.69
2024-01-06T09:03:43,VH_03,Bike,Petrol,250.0,4,74.47,3573.0,76.1,44.7,7.17
2024-01-06T09:14:36,VH_03,Bike,Petrol,250.0,3,74.32,4259.4,85.0,40.0,6.04
2024-01-06T09:47:44,VH_03,Bike,Petrol,250.0,1,32.54,2030.2,75.3,39.1,4.83
2024-01-06T09:50:54,VH_03,Bike,Petrol,250.0,2,49.06,3411.5,82.5,39.2,5.09
2024-01-06T10:02:20,VH_03,Bike,Petrol,250.0,1,42.36,2535.4,75.1,34.1,3.57
2024-01-06T10:09:57,VH_03,Bike,Petrol,250.0,1,26.14,1949.3,75.6,38.0,5.2
2024-01-06T10:21:58,VH_03,Bike,Petrol,250.0,2,40.39,3257.8,74.6,28.1,4.32
2024-01-06T10:28:32,VH_03,Bike,Petrol,250.0,3,64.94,4372.6,81.3,42.6,4.58
2024-01-06T10:39:52,VH_03,Bike,Petrol,250.0,3,62.94,3128.6,84.1,38.3,5.65
2024-01-06T10:40:33,VH_03,Bike,Petrol,250.0,5,100.96,5154.4,69.7,37.0,7.15
2024-01-07T08:19:20,VH_03,Bike,Petrol,250.0,4,71.75,4737.5,84.9,51.0,2.6
2024-01-07T08:55:46,VH_03,Bike,Petrol,250.0,2,47.39,3557.3,85.6,42.4,3.84
2024-01-07T09:38:34,VH_03,Bike,Petrol,250.0,4,99.37,5481.5,79.6,42.5,6.27
2024-01-07T10:03:16,VH_03,Bike,Petrol,250.0,2,50.15,3723.0,82.6,32.7,4.69
2024-01-07T10:10:13,VH_03,Bike,Petrol,250.0,4,80.59,4374.8,78.6,48.0,6.77
2024-01-07T10:22:51,VH_03,Bike,Petrol,250.0,2,44.21,3020.3,61.9,44.9,4.84
2024-01-07T10:42:13,VH_03,Bike,Petrol,250.0,3,57.85,2723.2,78.3,38.0,6.01
2024-01-07T11:14:31,VH_03,Bike,Petrol,250.0,5,97.84,4075.4,94.3,40.0,3.48
2024-01-08T08:00:50,VH_03,Bike,Petrol,250.0,3,56.01,3568.3,79.7,40.1,6.11
2024-01-08T08:16:29,VH_03,Bike,Petrol,250.0,4,80.37,4507.7,87.3,40.1,3.43
2024-01-08T08:38:38,VH_03,Bike,Petrol,250.0,2,47.12,2838.3,71.8,30.8,5.18
2024-01-08T08:39:53,VH_03,Bike,Petrol,250.0,4,88.24,4808.9,91.0,44.3,5.25
2024-01-08T09:01:07,VH_03,Bike,Petrol,250.0,4,82.98,4540.7,60.0,52.1,5.28
2024-01-08T09:15:07,VH_03,Bike,Petrol,250.0,5,103.12,6159.1,80.4,37.2,4.88
2024-01-08T09:26:58,VH_03,Bike,Petrol,250.0,5,97.96,4666.9,75.1,34.5,3.77
2024-01-08T09:28:38,VH_03,Bike,Petrol,250.0,3,66.99,3762.9,72.3,49.7,5.8
2024-01-08T09:34:45,VH_03,Bike,Petrol,250.0,3,75.21,4293.6,77.9,40.5,4.55
2024-01-08T09:50:00,VH_03,Bike,Petrol,250.0,5,93.05,3725.5,76.5,28.9,8.36
2024-01-08T10:06:43,VH_03,Bike,Petrol,250.0,2,53.46,3501.0,71.0,39.4,5.5
2024-01-08T10:43:00,VH_03,Bike,Petrol,250.0,3,59.24,3629.8,88.6,40.9,5.89
2024-01-09T08:09:06,VH_03,Bike,Petrol,250.0,2,48.98,2560.6,90.8,37.4,5.27
2024-01-09T08:18:13,VH_03,Bike,Petrol,250.0,1,23.02,2083.5,70.9,31.6,3.92
2024-01-09T08:41:47,VH_03,Bike,Petrol,250.0,3,64.33,3665.8,79.4,33.6,2.25
2024-01-09T08:48:23,VH_03,Bike,Petrol,250.0,1,23.04,1641.6,77.3,31.6,5.05
2024-01-09T09:04:00,VH_03,Bike,Petrol,250.0,2,50.63,3488.4,79.7,36.3,7.5
2024-01-09T09:12:57,VH_03,Bike,Petrol,250.0,5,89.0,2780.7,87.5,36.1,8.19
2024-01-09T09:43:05,VH_03,Bike,Petrol,250.0,4,82.37,3758.3,95.8,47.1,6.75
2024-01-09T09:48:15,VH_03,Bike,Petrol,250.0,5,101.3,4304.5,86.6,40.7,4.2
2024-01-09T10:03:52,VH_03,Bike,Petrol,250.0,1,32.29,2620.5,63.8,39.8,4.68
2024-01-09T10:07:20,VH_03,Bike,Petrol,250.0,1,24.89,2387.2,95.7,30.2,5.2
2024-01-09T10:17:23,VH_03,Bike,Petrol,250.0,5,102.7,3951.8,101.4,37.6,5.07
2024-01-09T11:09:40,VH_03,Bike,Petrol,250.0,5,101.46,4840.6,93.6,28.8,3.52
2024-01-10T08:22:45,VH_03,Bike,Petrol,250.0,1,25.82,2156.0,90.0,36.7,4.78
2024-01-10T08:25:31,VH_03,Bike,Petrol,250.0,2,48.32,3430.1,79.9,39.0,3.69
2024-01-10T08:28:44,VH_03,Bike,Petrol,250.0,1,28.33,2061.0,71.3,35.7,6.01
2024-01-10T08:29:34,VH_03,Bike,Petrol,250.0,2,52.05,3203.4,74.1,30.6,4.75
2024-01-10T08:36:45,VH_03,Bike,Petrol,250.0,3,62.79,4153.7,71.8,41.7,7.05
2024-01-10T08:49:40,VH_03,Bike,Petrol,250.0,2,50.07,3158.2,69.4,35.1,4.45
2024-01-10T09:06:35,VH_03,Bike,Petrol,250.0,1,24.94,1952.7,69.9,41.7,3.64
2024-01-10T09:25:16,VH_03,Bike,Petrol,250.0,1,28.19,2159.3,60.0,32.9,3.94
2024-01-10T09:33:43,VH_03,Bike,Petrol,250.0,5,103.46,6151.4,60.0,58.4,8.33
2024-01-10T09:56:51,VH_03,Bike,Petrol,250.0,3,61.79,4486.8,75.0,39.1,4.5
2024-01-10T09:59:24,VH_03,Bike,Petrol,250.0,3,54.18,3682.3,79.6,43.3,4.73
2024-01-10T10:11:18,VH_03,Bike,Petrol,250.0,2,41.17,2891.0,89.1,34.0,5.23
2024-01-10T10:12:35,VH_03,Bike,Petrol,250.0,5,91.23,4993.6,78.8,41.7,6.51
2024-01-10T10:31:50,VH_03,Bike,Petrol,250.0,3,71.32,4067.8,87.3,43.8,5.84
2024-01-10T10:44:30,VH_03,Bike,Petrol,250.0,3,67.93,4353.5,100.8,34.0,5.06
2024-01-10T10:56:07,VH_03,Bike,Petrol,250.0,4,83.64,3874.6,88.3,39.7,5.27
2024-01-10T11:13:37,VH_03,Bike,Petrol,250.0,1,36.82,2132.5,84.8,28.7,5.74
2024-01-10T11:18:59,VH_03,Bike,Petrol,250.0,3,61.61,3715.4,72.0,40.2,6.07
2024-01-10T11:20:24,VH_03,Bike,Petrol,250.0,3,59.58,4085.7,91.5,32.7,6.11
2024-01-11T08:20:40,VH_03,Bike,Petrol,250.0,5,101.41,5170.6,71.9,32.1,4.35
2024-01-11T08:42:01,VH_03,Bike,Petrol,250.0,5,92.11,5639.4,89.7,20.0,5.01
2024-01-11T08:45:50,VH_03,Bike,Petrol,250.0,1,30.22,1777.3,69.0,41.9,4.94
2024-01-11T08:51:44,VH_03,Bike,Petrol,250.0,1,22.33,1643.9,83.5,32.6,3.56
2024-01-11T08:57:27,VH_03,Bike,Petrol,250.0,2,40.06,2761.4,75.3,42.0,4.3
2024-01-11T09:02:59,VH_03,Bike,Petrol,250.0,2,45.87,2818.5,93.5,33.6,5.93
2024-01-11T09:30:17,VH_03,Bike,Petrol,250.0,3,67.99,3995.1,63.1,33.3,6.37
2024-01-11T09:46:01,VH_03,Bike,Petrol,250.0,5,102.65,4786.4,97.6,37.3,3.79
2024-01-11T09:46:02,VH_03,Bike,Petrol,250.0,4,77.02,3827.1,89.8,42.1,5.81
2024-01-11T10:01:08,VH_03,Bike,Petrol,250.0,5,103.21,5579.1,98.9,36.0,4.26
2024-01-11T10:23:46,VH_03,Bike,Petrol,250.0,1,23.78,1816.1,74.5,39.7,4.84
2024-01-11T10:58:12,VH_03,Bike,Petrol,250.0,4,78.11,3760.5,74.5,45.2,8.94
2024-01-11T11:00:01,VH_03,Bike,Petrol,250.0,2,41.54,2957.5,105.9,36.7,5.61
2024-01-11T11:03:57,VH_03,Bike,Petrol,250.0,5,100.09,4834.5,83.6,31.2,7.03
2024-01-12T08:11:09,VH_03,Bike,Petrol,250.0,1,34.87,2343.8,68.8,41.2,2.97
2024-01-12T09:11:30,VH_03,Bike,Petrol,250.0,5,99.36,4909.9,101.9,36.1,7.23
2024-01-12T09:14:02,VH_03,Bike,Petrol,250.0,1,29.94,2287.4,68.7,35.1,3.13
2024-01-12T09:16:30,VH_03,Bike,Petrol,250.0,4,73.72,3738.0,89.4,46.7,6.54
2024-01-12T09:27:27,VH_03,Bike,Petrol,250.0,4,74.84,3489.2,84.1,41.7,6.21
2024-01-12T10:05:24,VH_03,Bike,Petrol,250.0,5,92.53,4324.0,78.5,36.3,3.58
2024-01-12T10:15:54,VH_03,Bike,Petrol,250.0,2,45.42,3358.0,63.3,33.5,2.83
2024-01-12T10:28:26,VH_03,Bike,Petrol,250.0,4,92.91,5482.0,80.0,41.9,5.32
2024-01-12T10:31:27,VH_03,Bike,Petrol,250.0,1,25.55,2252.5,66.6,24.9,4.27
2024-01-12T10:52:42,VH_03,Bike,Petrol,250.0,5,96.24,4696.3,105.7,33.9,4.89
2024-01-12T10:54:44,VH_03,Bike,Petrol,250.0,2,40.85,3146.7,74.5,39.0,4.98
2024-01-12T11:04:56,VH_03,Bike,Petrol,250.0,3,69.5,4179.2,68.0,31.0,2.74
2024-01-13T08:17:57,VH_03,Bike,Petrol,250.0,1,24.02,2147.5,74.9,36.2,6.31
2024-01-13T08:52:14,VH_03,Bike,Petrol,250.0,1,30.17,1853.7,83.6,37.0,6.58
2024-01-13T09:37:52,VH_03,Bike,Petrol,250.0,3,61.46,4764.4,79.2,33.9,2.79
2024-01-13T09:50:21,VH_03,Bike,Petrol,250.0,3,64.48,3827.0,88.9,33.3,4.5
2024-01-13T10:04:03,VH_03,Bike,Petrol,250.0,4,87.05,4438.8,72.7,47.3,6.92
2024-01-13T10:15:34,VH_03,Bike,Petrol,250.0,2,43.53,3245.5,81.4,38.8,6.39
2024-01-13T10:19:23,VH_03,Bike,Petrol,250.0,5,89.19,5016.2,101.2,27.9,3.8
2024-01-13T10:24:35,VH_03,Bike,Petrol,250.0,5,101.67,4578.6,77.4,33.2,4.99
2024-01-13T10:50:26,VH_03,Bike,Petrol,250.0,4,80.71,4484.7,79.6,42.4,5.15
2024-01-13T11:02:30,VH_03,Bike,Petrol,250.0,1,22.09,2015.2,78.2,28.3,6.3
2024-01-14T08:11:48,VH_03,Bike,Petrol,250.0,1,19.24,1888.2,73.1,27.4,4.05
2024-01-14T08:28:01,VH_03,Bike,Petrol,250.0,4,84.02,4439.2,75.4,35.2,5.9
2024-01-14T09:17:45,VH_03,Bike,Petrol,250.0,3,51.07,4391.3,79.8,47.2,4.08
2024-01-14T09:23:59,VH_03,Bike,Petrol,250.0,1,16.75,2260.6,65.5,37.4,5.12
2024-01-14T09:25:15,VH_03,Bike,Petrol,250.0,4,80.53,2925.1,110.0,45.7,6.21
2024-01-14T09:40:36,VH_03,Bike,Petrol,250.0,4,84.89,4245.7,77.0,29.4,5.54
2024-01-14T09:43:01,VH_03,Bike,Petrol,250.0,5,95.75,4135.8,72.6,36.5,7.73
2024-01-14T10:26:20,VH_03,Bike,Petrol,250.0,1,26.08,2419.8,70.0,33.9,3.46
2024-01-14T10:55:19,VH_03,Bike,Petrol,250.0,3,63.91,3977.4,67.7,48.3,3.74
2024-01-14T11:06:21,VH_03,Bike,Petrol,250.0,2,44.65,3497.4,89.1,36.3,2.85
2024-01-15T08:02:46,VH_03,Bike,Petrol,250.0,2,45.95,3868.0,65.2,28.7,5.94
2024-01-15T08:04:34,VH_03,Bike,Petrol,250.0,5,100.51,4709.4,93.4,62.5,5.64
2024-01-15T08:10:14,VH_03,Bike,Petrol,250.0,3,60.94,3249.9,72.2,48.1,6.65
2024-01-15T08:12:51,VH_03,Bike,Petrol,250.0,2,51.09,2561.8,70.1,47.0,4.12
2024-01-15T08:14:14,VH_03,Bike,Petrol,250.0,3,64.05,3805.9,79.4,42.0,6.66
2024-01-15T08:21:54,VH_03,Bike,Petrol,250.0,5,99.33,4820.6,78.5,46.4,3.01
2024-01-15T08:26:23,VH_03,Bike,Petrol,250.0,5,99.19,5724.8,75.0,51.4,5.66
2024-01-15T08:32:02,VH_03,Bike,Petrol,250.0,3,61.14,3990.1,78.9,47.3,4.1
2024-01-15T08:40:24,VH_03,Bike,Petrol,250.0,1,25.11,2146.2,83.6,31.5,4.85
2024-01-15T09:21:05,VH_03,Bike,Petrol,250.0,1,20.51,1521.2,69.1,37.6,5.93
2024-01-15T09:21:45,VH_03,Bike,Petrol,250.0,3,62.98,3876.1,93.2,34.8,6.32
2024-01-15T09:31:10,VH_03,Bike,Petrol,250.0,4,74.59,4189.0,96.6,47.8,6.22
2024-01-15T09:32:13,VH_03,Bike,Petrol,250.0,3,71.4,4831.9,83.1,43.5,7.34
2024-01-15T09:40:30,VH_03,Bike,Petrol,250.0,1,20.69,1985.3,80.7,47.5,5.31
2024-01-15T10:16:16,VH_03,Bike,Petrol,250.0,4,81.41,4472.2,83.3,42.4,4.7
2024-01-15T10:38:22,VH_03,Bike,Petrol,250.0,5,93.23,3629.9,77.0,41.5,3.78
2024-01-15T10:44:43,VH_03,Bike,Petrol,250.0,3,65.34,3128.5,73.9,49.4,7.38
2024-01-15T11:05:48,VH_03,Bike,Petrol,250.0,5,90.55,3741.2,60.0,35.9,5.35
2024-01-16T08:13:22,VH_03,Bike,Petrol,250.0,1,24.08,1927.1,75.0,39.3,5.77
2024-01-16T08:24:11,VH_03,Bike,Petrol,250.0,5,93.68,3710.7,95.7,35.3,6.85
2024-01-16T09:45:50,VH_03,Bike,Petrol,250.0,3,60.74,4364.5,83.5,42.0,5.15
2024-01-16T09:52:41,VH_03,Bike,Petrol,250.0,1,24.46,1794.9,72.8,34.9,4.65
2024-01-16T10:06:23,VH_03,Bike,Petrol,250.0,5,106.14,4206.3,80.1,34.1,3.36
2024-01-16T10:19:45,VH_03,Bike,Petrol,250.0,3,68.57,4401.6,82.4,44.4,3.04
2024-01-16T10:28:41,VH_03,Bike,Petrol,250.0,5,94.94,6371.9,90.4,40.7,5.86
2024-01-16T10:39:55,VH_03,Bike,Petrol,250.0,5,103.69,4612.8,82.0,34.0,6.37
2024-01-16T10:46:36,VH_03,Bike,Petrol,250.0,1,29.52,1569.1,80.6,37.9,2.77
2024-01-16T10:50:11,VH_03,Bike,Petrol,250.0,3,69.37,4262.0,76.0,35.5,5.36
2024-01-16T10:53:06,VH_03,Bike,Petrol,250.0,2,41.84,2942.0,78.4,43.1,4.77
2024-01-16T11:01:10,VH_03,Bike,Petrol,250.0,1,14.48,2331.0,86.5,35.9,3.66
2024-01-16T11:07:27,VH_03,Bike,Petrol,250.0,3,61.57,3700.1,73.4,35.8,4.65
2024-01-17T09:00:08,VH_03,Bike,Petrol,250.0,2,51.87,3063.2,75.5,44.5,5.51
2024-01-17T09:01:34,VH_03,Bike,Petrol,250.0,1,24.01,1907.1,84.2,23.6,4.48
2024-01-17T09:19:51,VH_03,Bike,Petrol,250.0,1,23.85,1920.3,71.8,34.5,4.76
2024-01-17T09:47:30,VH_03,Bike,Petrol,250.0,3,63.06,3410.5,77.8,43.7,3.48
2024-01-17T09:56:24,VH_03,Bike,Petrol,250.0,3,59.32,3994.6,81.4,57.5,5.26
2024-01-17T10:21:27,VH_03,Bike,Petrol,250.0,5,105.61,5004.4,66.6,49.2,5.49
2024-01-17T10:24:47,VH_03,Bike,Petrol,250.0,4,74.8,4366.9,67.2,54.4,6.45
2024-01-17T10:34:48,VH_03,Bike,Petrol,250.0,3,67.4,4844.6,96.7,47.3,5.24
2024-01-17T10:35:45,VH_03,Bike,Petrol,250.0,4,79.26,3916.3,86.5,40.8,6.89
2024-01-17T10:36:24,VH_03,Bike,Petrol,250.0,5,96.26,3476.5,86.4,52.6,5.73
2024-01-17T10:45:30,VH_03,Bike,Petrol,250.0,3,59.63,3597.1,90.1,39.7,7.29
2024-01-17T11:04:54,VH_03,Bike,Petrol,250.0,5,95.26,4618.4,120.1,32.0,4.42
2024-01-18T08:05:25,VH_03,Bike,Petrol,250.0,5,92.32,4483.4,87.2,43.7,6.09
2024-01-18T08:07:21,VH_03,Bike,Petrol,250.0,5,103.05,4557.0,87.3,42.4,4.02
2024-01-18T08:10:03,VH_03,Bike,Petrol,250.0,5,96.75,4277.6,92.1,35.3,5.6
2024-01-18T08:43:50,VH_03,Bike,Petrol,250.0,4,74.39,3431.3,60.0,43.6,5.21
2024-01-18T09:06:34,VH_03,Bike,Petrol,250.0,5,108.78,6037.4,81.6,35.5,5.09
2024-01-18T09:31:37,VH_03,Bike,Petrol,250.0,3,71.99,4105.7,90.6,37.7,7.26
2024-01-18T09:44:51,VH_03,Bike,Petrol,250.0,1,29.89,2149.7,61.5,34.3,3.69
2024-01-18T10:08:04,VH_03,Bike,Petrol,250.0,1,32.13,1807.7,80.3,39.1,5.1
2024-01-18T11:15:32,VH_03,Bike,Petrol,250.0,4,95.34,5014.9,80.6,46.2,5.38
2024-01-19T08:01:59,VH_03,Bike,Petrol,250.0,2,44.65,3009.1,65.3,33.1,5.24
2024-01-19T08:20:55,VH_03,Bike,Petrol,250.0,1,18.43,1812.1,79.0,23.6,3.64
2024-01-19T08:28:05,VH_03,Bike,Petrol,250.0,1,24.24,2628.0,62.9,39.6,5.47
2024-01-19T08:30:07,VH_03,Bike,Petrol,250.0,1,17.83,1872.9,64.1,31.1,5.2
2024-01-19T08:34:17,VH_03,Bike,Petrol,250.0,3,61.8,3677.2,63.4,43.0,2.82
2024-01-19T08:56:37,VH_03,Bike,Petrol,250.0,4,80.86,4157.6,91.4,33.4,8.03
2024-01-19T09:03:23,VH_03,Bike,Petrol,250.0,4,88.41,5256.9,74.7,36.9,7.53
2024-01-19T09:07:55,VH_03,Bike,Petrol,250.0,1,24.81,1711.2,80.5,39.4,5.36
2024-01-19T09:13:45,VH_03,Bike,Petrol,250.0,1,24.67,1643.3,74.6,30.8,4.97
2024-01-19T09:18:04,VH_03,Bike,Petrol,250.0,3,79.47,4139.5,82.9,29.9,4.23
2024-01-19T09:21:18,VH_03,Bike,Petrol,250.0,3,68.43,4378.2,60.9,44.0,4.45
2024-01-19T09:27:05,VH_03,Bike,Petrol,250.0,1,26.58,2923.1,85.9,30.0,4.73
2024-01-19T09:31:19,VH_03,Bike,Petrol,250.0,1,22.27,2278.5,71.0,30.4,4.77
2024-01-19T09:55:09,VH_03,Bike,Petrol,250.0,2,45.21,3910.3,70.3,40.6,4.36
2024-01-19T10:11:55,VH_03,Bike,Petrol,250.0,5,101.79,4817.8,66.9,38.2,5.51
